state	county	name	var1	var2	var42	var99	var169	var170	var171	var173	var174	var175	var229	var236	var238	var249	var269	var273
47	50	ALLEGHANY	7403	1438	134833	238914	1775	134	1641	497	62	435	7783	1053	495		0	0
47	70	ANSON	28334	3567	243239	538363	882	11	871	4973	9	4964	26157	2844	1726		48157	0
47	90	ASHE	21001	3576	250778	447106	3714	235	3479	576	65	511	16939	2430	2079		29	0
47	110	AVERY	10335	1463	91930	76300	1035	40	995	270	10	260	5106	196	350		0	0
47	130	BEAUFORT	31024	3711	189977	386512	1760	7	1753	3294	8	3286	29565	55	57		15959	0
47	150	BERTIE	23993	3444	231618	402676	1629	29	1600	4090	13	4077	22484	13	11		24268	0
47	170	BLADEN	19761	2749	224701	283876	435	8	427	2825	8	2817	23809	9	151		15389	0
47	190	BRUNSWICK	14876	1358	141170	112227	249	4	245	1305	7	1298	7998	16	34		894	0
47	210	BUNCOMBE	64148	3798	237522	882664	2484	63	2421	2021	89	1932	21633	3965	664		0	0
47	230	BURKE	23297	2474	166892	335760	1152	9	1143	1847	28	1819	17241	7077	153		2422	0
47	250	CABARRUS	33730	2672	194249	634310	2197	55	2142	3269	42	3227	22418	8774	3680		28495	0
47	270	CALDWELL	19984	2170	189486	357473	1157	14	1143	1410	20	1390	16016	5054	248		1216	0
47	290	CAMDEN	5382	938	55547	156449	962	11	951	979	4	975	14066	7	10		7170	0
47	310	CARTERET	15384	934	51326	122266	477	22	455	715	2	713	4551	0	12		1544	0
47	330	CASWELL	15759	2274	225923	361291	1508	6	1502	2039	11	2028	14875	4730	143		1958	0
47	350	CATAWBA	33839	3086	219019	650166	2043	26	2017	2749	18	2731	19764	11485	1231		25065	0
47	370	CHATHAM	23814	3539	320999	682120	1887	19	1868	4205	56	4149	28941	10626	1849		19023	0
47	390	CHEROKEE	15242	2227	212865	264685	1342	189	1153	2032	78	1954	23620	805	42		0	0
47	410	CHOWAN	10649	1261	55768	288703	486	7	479	1690	8	1682	7416	32	0		9001	0
47	430	CLAY	4646	859	60251	78365	346	4	342	903	47	856	8827	2105	9		0	0
47	450	CLEVELAND	34272	4670	260653	974098	930	40	890	6627	29	6598	36334	3468	518		69986	0
47	470	COLUMBUS	30124	3924	225078	517315	512	14	498	4108	11	4097	32452	22	81		2465	0
47	490	CRAVEN	29048	2124	143359	282881	922	15	907	1973	0	1973	17932	3	316		4694	0
47	510	CUMBERLAND	35064	3151	183880	443061	663	10	653	3893	4	3889	25960	169	33		38396	0
47	530	CURRITUCK	7268	873	57829	116151	780	4	776	862	3	859	10480	73	7		3594	0
47	550	DARE	5115	79	5188	11870	83	3	80	12	0	12	309	7	0		13	0
47	570	DAVIDSON	35201	4022	303383	964597	3332	17	3315	1719	36	1683	23136	22154	4480		6022	0
47	590	DAVIE	13578	1869	144552	330403	1380	26	1354	1556	8	1548	13543	9419	1079		8087	0
47	610	DUPLIN	30223	4495	283037	568354	1944	7	1937	4286	13	4273	29642	16	1		15019	0
47	630	DURHAM	42219	1700	120245	288230	1253	5	1248	1286	9	1277	10297	1820	86		3968	0
47	650	EDGECOMBE	37995	3953	212463	744853	902	25	877	6345	31	6314	29545	30	15		57060	0
47	670	FORSYTH	77269	3239	205273	816547	2079	8	2071	2195	8	2187	17760	12195	2879		835	0
47	690	FRANKLIN	26667	4290	203380	508866	1759	22	1737	3030	7	3023	24204	259	11		38129	0
47	710	GASTON	51242	2493	163468	662097	968	6	962	3028	21	3007	20810	4398	887		24117	0
47	730	GATES	10537	1584	103208	243240	1202	31	1171	1495	3	1492	13393	16	11		9363	0
47	750	GRAHAM	4872	642	51542	35627	322	8	314	259	1	258	6172	45	2		0	0
47	770	GRANVILLE	26846	4065	281829	550342	2974	23	2951	2843	4	2839	21809	2014	91		10224	0
47	790	GREENE	16212	2825	108169	347702	575	3	572	3588	6	3582	19210	30	0		19306	0
47	810	GUILFORD	79272	4067	324231	1140132	3313	47	3266	3246	44	3202	31284	14389	2227		2208	0
47	830	HALIFAX	43766	4858	310312	839336	1785	40	1745	4716	22	4694	33041	383	0		64909	0
47	850	HARNETT	28313	3219	198839	522805	705	9	696	4056	5	4051	22113	598	102		43251	0
47	870	HAYWOOD	23496	2175	189383	219738	1992	110	1882	988	30	958	14392	1907	689		0	0
47	890	HENDERSON	18248	1957	124393	435083	1355	7	1348	974	16	958	15334	1222	158		0	0
47	910	HERTFORD	16294	2212	145630	339994	953	26	927	2471	10	2461	13219	33	26		16909	0
47	930	HOKE	11722	2127	140107	425691	441	4	437	2435	16	2419	19323	483	192		33501	0
47	950	HYDE	8386	1248	69615	128409	1465	27	1438	754	3	751	15067	11	1105		5205	0
47	970	IREDELL	37956	4135	316260	994497	2259	39	2220	4623	43	4580	31828	15346	1488		35369	0
47	990	JACKSON	13396	2162	155937	180010	1425	47	1378	901	26	875	12423	1157	144		0	0
47	1010	JOHNSTON	48998	7515	377266	1336270	1280	9	1271	9711	1	9710	48651	222	71		85332	0
47	1030	JONES	9912	1408	117411	166211	519	1	518	1786	0	1786	15879	0	14		7721	0
47	1050	LEE	13400	1593	115479	327451	447	2	445	1893	1	1892	10582	1256	88		13891	0
47	1070	LENOIR	29555	3353	168599	471268	944	3	941	3778	4	3774	28368	10	0		23611	0
47	1090	LINCOLN	17862	2343	156464	551807	1097	22	1075	2762	12	2750	16792	6032	818		24052	0
47	1110	MCDOWELL	16763	1526	128433	151408	592	4	588	1215	15	1200	10938	2256	69		121	0
47	1130	MACON	12887	1865	162017	131801	1190	17	1173	1355	62	1293	14633	3070	182		0	0
47	1150	MADISON	20083	3072	229449	187092	1917	85	1832	1954	63	1891	18240	2964	1073		0	0
47	1170	MARTIN	20828	2763	170680	455207	501	8	493	4150	3	4147	17422	0	25		18692	0
47	1190	MECKLENBURG	80695	4013	274912	1033029	1688	63	1625	5800	24	5776	38124	2992	857		50205	0
47	1210	MITCHELL	11278	1622	96595	114151	1047	34	1013	935	28	907	7761	308	430		0	0
47	1230	MONTGOMERY	14607	1817	162320	306347	552	56	496	2176	8	2168	13219	4610	1093		12082	0
47	1250	MOORE	21388	2135	202429	394720	673	6	667	2320	11	2309	16142	4732	502		13379	0
47	1270	NASH	41061	6007	258430	1002644	1279	11	1268	7074	2	7072	29348	84	46		63532	0
47	1290	NEW HANOVER	40620	368	17504	98391	145	0	145	384	5	379	1267	0	4		25	0
47	1310	NORTHAMPTON	23184	3793	185549	609620	1407	8	1399	4748	9	4739	21645	28	4		39336	0
47	1330	ONSLOW	14703	2165	199878	305319	678	1	677	2055	0	2055	16337	11	2		6412	0
47	1350	ORANGE	17895	2082	189929	453198	1804	14	1790	1957	17	1940	17739	6780	305		4113	0
47	1370	PAMLICO	9060	1191	82603	155692	794	3	791	969	1	968	12545	10	0		6052	0
47	1390	PASQUOTANK	17670	1530	85528	365058	1498	43	1455	1516	16	1500	18378	4	21		10217	0
47	1410	PENDER	14788	2020	163837	193596	486	3	483	1649	1	1648	10791	0	48		3145	0
47	1430	PERQUIMANS	11137	1496	80961	298970	1130	10	1120	1549	1	1548	15098	17	10		12784	0
47	1450	PERSON	18973	2804	213357	423175	2076	16	2060	2399	18	2381	20389	3498	316		1488	0
47	1470	PITT	45569	6228	248313	784798	1548	7	1541	7027	6	7021	38361	29	10		40784	0
47	1490	POLK	8832	1225	97805	126727	358	9	349	1335	7	1328	10259	395	41		8393	0
47	1510	RANDOLPH	30856	4241	409113	1010949	2320	10	2310	4459	66	4393	31220	22363	3677		5020	0
47	1530	RICHMOND	25567	2384	155288	354503	510	3	507	3107	5	3102	18170	410	202		36875	0
47	1550	ROBESON	54674	7048	318173	977035	1430	11	1419	9114	2	9112	53743	419	176		84887	0
47	1570	ROCKINGHAM	44149	3846	294120	647957	1621	14	1607	3219	16	3203	24086	9079	267		178	0
47	1590	ROWAN	44062	3557	261251	954090	3178	40	3138	3318	47	3271	24759	21988	5543		27060	0
47	1610	RUTHERFORD	31426	3510	236295	544783	1004	9	995	3994	15	3979	28780	3236	425		30171	0
47	1630	SAMPSON	36002	5906	316778	832882	1417	7	1410	6750	2	6748	41695	84	13		61186	0
47	1650	SCOTLAND	15600	2210	104925	339163	365	18	347	2942	8	2934	18185	256	414		42923	0
47	1670	STANLY	27429	2485	200184	596891	1458	6	1452	3202	18	3184	19860	17940	4599		17432	0
47	1690	STOKES	20575	3473	245949	607064	1256	17	1239	3331	58	3273	18335	9194	200		19	0
47	1710	SURRY	32464	4563	282987	674380	1460	2	1458	3853	5	3848	29623	9192	343		18	0
47	1730	SWAIN	13224	1370	108794	80265	643	12	631	547	10	537	9174	160	60		0	0
47	1750	TRANSYLVANIA	9303	1023	88460	155246	601	5	596	356	7	349	8372	137	26		0	0
47	1770	TYRRELL	4849	675	43147	74469	408	3	405	696	1	695	8920	0	4		3619	0
47	1790	UNION	36029	4991	326163	910537	2026	35	1991	6883	53	6830	37734	3954	2027		55857	0
47	1810	VANCE	22799	2263	146610	370428	1775	18	1757	1471	5	1466	12235	544	10		10849	0
47	1830	WAKE	75155	6604	394496	1165661	2333	22	2311	6640	7	6633	40435	805	148		59837	0
47	1850	WARREN	21593	3180	198380	388852	2382	17	2365	2227	11	2216	18259	455	9		28797	0
47	1870	WASHINGTON	11429	1273	72844	256577	584	2	582	1314	4	1310	10765	2	0		6019	0
47	1890	WATAUGA	13477	2133	159577	257703	1857	90	1767	453	34	419	8732	505	573		0	0
47	1910	WAYNE	43640	4995	232466	748361	1502	14	1488	6749	9	6740	41708	146	20		45324	0
47	1930	WILKES	32644	5208	367467	639675	2239	30	2209	2949	35	2914	38782	12188	372		749	0
47	1950	WILSON	36813	4616	176165	792937	663	28	635	5716	4	5712	24357	66	34		43804	0
47	1970	YADKIN	16391	2910	202738	568344	1333	9	1324	2604	20	2584	21567	12469	1249		2329	0
47	1990	YANCEY	15093	2367	156863	186737	1442	36	1406	1277	56	1221	12449	945	1535		0	0
48	0	SOUTH CAROLINA	1683724	172767	10638900	23105321	49116	1735	47381	199078	1354	197724	1599397	52070	58670	4461	2023926	1802
48	10	ABBEVILLE	27139	3803	214515	444221	839	36	803	4446	29	4417	25318	1294	1351	0	46213	
48	30	AIKEN	45574	5311	405350	716994	1513	22	1491	6838	24	6814	71313	767	1151	0	76102	
48	50	ALLENDALE	16098	1677	119774	201759	398	6	392	2466	3	2463	31300	60	222	4	33561	
48	70	ANDERSON	76349	8216	370370	2017737	1570	44	1526	10149	12	10137	54283	5474	4926	0	121109	
48	90	BAMBERG	20962	2393	144942	229530	581	13	568	2960	6	2954	34542	143	219	99	36955	
48	110	BARNWELL	23081	2504	174404	363686	597	12	585	3623	51	3572	45523	214	194	4	49271	
48	130	BEAUFORT	22269	2616	181235	280903	2010	204	1806	1427	48	1379	18002	0	196	669	6232	
48	150	BERKELEY	22558	2602	193323	192932	922	20	902	2106	12	2094	21962	31	242	193	12710	
48	170	CALHOUN	18384	1494	115631	217877	740	6	734	2356	12	2344	24703	380	4758	100	28618	
48	190	CHARLESTON	108450	3614	237156	500286	2497	320	2177	2522	22	2500	21122	15	59	380	7366	
48	210	CHEROKEE	27570	3463	183070	612192	732	22	710	4472	34	4438	25584	2288	427	0	44078	
48	230	CHESTER	33389	3684	216479	453922	622	17	605	4405	13	4392	30321	744	1138	0	53924	
48	250	CHESTERFIELD	31969	4431	270606	597500	1109	16	1093	5501	15	5486	40244	498	292	0	65214	
48	270	CLARENDON	34878	4715	175256	546652	1295	10	1285	4194	10	4184	44703	153	554	33	37439	
48	290	COLLETON	29897	3299	328845	305335	1432	52	1380	2972	35	2937	40358	4	260	1022	21919	
48	310	DARLINGTON	39126	4650	227652	654462	1916	10	1906	5230	22	5208	39787	1345	2343	0	63254	
48	330	DILLON	25278	3052	168037	430047	647	56	591	4034	11	4023	25622	142	884	0	46829	
48	350	DORCHESTER	19459	1910	155180	184310	683	21	662	2094	10	2084	21261	0	451	188	17160	
48	370	EDGEFIELD	23928	2928	191347	431884	1073	23	1050	3337	29	3308	27795	686	981	0	30063	
48	390	FAIRFIELD	27159	2945	205992	287548	604	12	592	3399	17	3382	26062	233	759	0	35608	
48	410	FLORENCE	50406	5098	290201	730625	1725	23	1702	5927	19	5908	49058	378	2022	4	36779	
48	430	GEORGETOWN	21716	1720	188082	169539	553	3	550	1295	9	1286	12229	5	36	133	3833	
48	450	GREENVILLE	88498	7594	326265	1067911	2030	18	2012	7977	104	7873	51927	3489	1332	0	83994	
48	470	GREENWOOD	35791	3027	195612	385293	580	22	558	3839	39	3800	25443	629	1068	0	38057	
48	490	HAMPTON	19550	1717	186155	253486	567	17	550	2385	14	2371	30012	5	290	543	19675	
48	510	HORRY	32077	4573	335221	342025	671	13	658	4801	56	4745	41155	11	144	61	11120	
48	530	JASPER	9868	1158	88515	50555	675	9	666	894	6	888	12801	76	15	462	6417	
48	550	KERSHAW	29398	3625	263128	452230	963	23	940	4249	53	4196	40588	198	1067	0	50428	
48	570	LANCASTER	28628	3413	203647	419896	537	54	483	4443	29	4414	27114	901	1185	0	41615	
48	590	LAURENS	42560	5293	277397	732921	871	64	807	6636	43	6593	36952	1622	2282	0	73805	
48	610	LEE	26827	3509	153921	279880	952	57	895	4479	25	4454	30585	240	1532	4	57134	
48	630	LEXINGTON	35676	4055	339307	620595	981	13	968	4952	22	4930	45386	6543	1995	2	41689	
48	650	MCCORMICK	16444	2003	161719	172886	498	25	473	2342	22	2320	17305	211	838	0	17224	
48	670	MARION	23721	2484	124148	279949	659	18	641	3058	53	3005	19713	48	478	0	21385	
48	690	MARLBORO	33180	4036	146719	508245	757	11	746	4770	45	4725	24337	303	769	0	74503	
48	710	NEWBERRY	35552	3829	287061	538916	702	17	685	4808	25	4783	36480	4407	2788	0	45672	
48	730	OCONEE	30117	3704	267538	478699	1060	47	1013	2877	30	2847	33057	1436	1105	0	37716	
48	750	ORANGEBURG	64907	7103	423202	1106960	2876	32	2844	7802	19	7783	83837	905	6139	494	111524	
48	770	PICKENS	28329	3463	219722	585973	798	61	737	4353	13	4340	29204	1167	1188	0	39101	
48	790	RICHLAND	78122	3190	198039	414576	1173	70	1103	3845	44	3801	29241	892	1442	1	31832	
48	810	SALUDA	22088	3105	216665	509228	768	21	747	3926	32	3894	28901	3297	2921	1	25956	
48	830	SPARTANBURG	94265	8553	383649	1356861	1545	34	1511	10858	75	10783	62736	6103	1086	0	129055	
48	850	SUMTER	43040	4210	217968	528083	1859	33	1826	4776	70	4706	45349	590	1949	18	57917	
48	870	UNION	30372	2666	243062	390745	508	49	459	3230	16	3214	23820	639	653	0	32640	
48	890	WILLIAMSBURG	38539	5243	270127	546490	1687	39	1648	5208	37	5171	47976	28	303	46	34987	
48	910	YORK	50536	5089	352666	512977	1341	40	1301	6817	39	6778	44386	3476	2636	0	66243	
49	0	TEXAS	4663228	465646	109674410	141899122	837969	56840	781129	1010339	44163	966176	3686581	1311776	1212817	145926	16658356	6921
49	10	ANDERSON	34318	4039	379039	512670	3520	121	3399	5919	134	5785	38701	100	34	0	95308	25
49	30	ANDREWS	350	89	747964	75735	987	125	862	213	17	196	875	0	0	0	442	0
49	50	ANGELINA	22287	2218	155961	269840	2186	98	2088	2134	35	2099	14517	226	21	0	26261	131
49	70	ARANSAS	2064	84	58958	25360	304	64	240	116	2	114	43	0	0	0	353	0
49	90	ARCHER	5254	761	550085	423250	3426	189	3237	1906	212	1694	787	16675	16046	0	19828	0
49	110	ARMSTRONG	2816	447	493412	421225	3961	442	3519	1719	260	1459	2114	19959	17575	0	8431	0
49	130	ATASCOSA	12702	1531	329006	514826	3547	391	3156	3998	169	3829	22915	50	3	0	81455	0
49	150	AUSTIN	18874	3520	322142	1011566	6139	191	5948	6767	194	6573	36574	168	0	0	66465	4
49	170	BAILEY	517	302	212185	156905	1267	95	1172	855	33	822	1265	251	101	0	17509	0
49	190	BANDERA	4001	456	277589	197736	1882	198	1684	1294	167	1127	6480	222	11410	0	1655	0
49	210	BASTROP	26649	3708	344328	911269	4535	229	4306	8267	190	8077	30367	214	52	0	111911	98
49	230	BAYLOR	7027	967	490740	399410	3562	338	3224	2945	301	2644	3029	11792	8627	0	61052	0
49	250	BEE	12137	1600	428900	413717	3683	298	3385	4684	248	4436	16481	0	5	0	57853	0
49	270	BELL	46412	4712	519348	1936872	5380	220	5160	13512	298	13214	57355	1333	27923	0	226157	0
49	290	BEXAR	202096	3477	481181	1646735	5405	330	5075	7577	197	7380	50281	759	18429	0	93274	23
49	310	BLANCO	4063	679	354138	222359	2585	240	2345	1394	166	1228	9002	284	2418	0	19312	0
49	330	BORDEN	965	311	494973	131565	1512	134	1378	972	90	882	150	217	0	0	19274	0
49	350	BOSQUE	18032	2389	535321	815670	6287	467	5820	5826	486	5340	23987	11208	32141	0	91724	2
49	370	BOWIE	39472	5578	333805	820621	4786	253	4533	7701	239	7462	42875	0	178	0	108050	31
49	390	BRAZORIA	20614	1602	199057	357564	4634	538	4096	3104	151	2953	14881	19	0	2470	24209	1216
49	410	BRAZOS	21975	2795	298195	561567	3007	173	2834	5405	223	5182	20172	153	15	0	77662	0
49	430	BREWSTER	4822	204	1860689	89650	4101	742	3359	833	270	563	0	0	0	0	200	0
49	450	BRISCOE	2948	546	486835	268475	3198	221	2977	1860	92	1768	553	16580	3150	0	25431	0
49	470	BROOKS	4560	590	410135	208035	2413	209	2204	1905	110	1795	1100	0	0	0	22071	0
49	490	BROWN	21682	2552	507592	851152	6852	397	6455	4584	404	4180	17509	4812	27813	0	79561	0
49	510	BURLESON	16855	3049	247933	614233	3049	138	2911	5397	82	5315	22060	56	0	0	87654	4
49	530	BURNET	9499	1625	519283	650860	4554	348	4206	3468	353	3115	19251	755	8988	0	57352	2
49	550	CALDWELL	25160	3085	269297	706672	2571	88	2483	8554	122	8432	23421	64	17	0	149602	348
49	570	CALHOUN	4700	486	128584	171117	1033	72	961	1662	65	1597	2682	0	0	0	19325	0
49	590	CALLAHAN	11844	1500	339152	766764	3804	273	3531	2973	286	2687	5801	5417	7895	0	56161	0
49	610	CAMERON	36662	2801	193441	1551914	4123	587	3536	7657	349	7308	7953	0	25	0	68755	1
49	630	CAMP	11103	1656	100363	141275	1241	41	1200	1930	50	1880	14455	0	13	0	32630	97
49	650	CARSON	3078	509	473904	912675	3918	293	3625	2025	321	1704	412	81708	21355	0	3800	0
49	670	CASS/DAVIS	30041	4695	372098	400654	2981	82	2899	5598	88	5510	42926	101	44	0	104462	102
49	690	CASTRO	1948	521	460984	401875	3000	198	2802	2309	330	1979	1442	19469	6638	0	8404	0
49	710	CHAMBERS	4162	389	180575	163759	1345	204	1141	767	2	765	2209	0	0	9388	3122	29
49	730	CHEROKEE	37633	5611	394077	710626	4145	117	4028	7483	155	7328	41799	150	163	0	109719	131
49	750	CHILDRESS	10933	1322	337205	465645	3336	190	3146	4171	274	3897	499	7059	744	0	91915	0
49	770	CLAY	16864	2164	600588	700630	6144	482	5662	4490	258	4232	16280	17043	31219	0	92535	0
49	790	COCHRAN	67	56	103233	23360	128	5	123	92	1	91	310	0	0	0	2165	0
49	810	COKE	4557	636	332108	314960	2913	325	2588	1491	216	1275	1667	101	1151	0	35007	0
49	830	COLEMAN	18805	2602	578665	1086522	8541	611	7930	6022	624	5398	6208	2788	25895	0	138909	0
49	850	COLLIN	49609	6318	456040	1904234	6068	286	5782	16223	569	15654	65692	13773	20337	0	270999	0
49	870	COLLINGSWORTH	9154	1602	374179	793625	4253	168	4085	5446	289	5157	11426	3264	170	0	95376	0
49	890	COLORADO	19013	2493	407757	692209	5535	399	5136	5788	193	5595	22486	0	0	12036	61301	3
49	910	COMAL	8824	962	278145	436415	2002	71	1931	2185	65	2120	14907	448	3386	0	22172	0
49	930	COMANCHE	25748	2746	432043	780122	5636	364	5272	5398	624	4774	32090	1552	13319	0	85541	0
49	950	CONCHO	5847	824	312843	453133	2848	161	2687	1973	215	1758	1070	2517	6405	0	48239	0
49	970	COOKE	25667	3192	463318	1255198	7462	455	7007	6897	496	6401	29377	27042	36295	0	112346	0
49	990	CORYELL	20601	3084	560526	1367620	6474	508	5966	8249	673	7576	37889	3571	39101	0	135399	1
49	1010	COTTLE	6901	832	283637	513760	2264	100	2164	3309	101	3208	1589	2393	154	0	81289	0
49	1030	CRANE	37	16	321142	6800	265	20	245	20	0	20	0	0	0	0	0	0
49	1050	CROCKETT	1500	182	1582873	140800	2483	368	2115	183	10	173	0	0	0	0	0	0
49	1070	CROSBY	6084	1114	347522	555962	3563	182	3381	3252	189	3063	440	12339	439	0	125909	0
49	1090	CULBERSON	912	65	2225018	75600	1643	342	1301	171	15	156	0	0	0	0	0	0
49	1110	DALLAM	4528	280	706147	192271	2446	160	2286	917	80	837	8423	5027	235	0	629	0
49	1130	DALLAS	210551	5603	446376	1890855	4874	309	4565	14664	434	14230	43436	5516	27583	0	202535	0
49	1150	DAWSON	4309	972	298885	505210	2783	129	2654	2899	131	2768	1972	100	20	0	140787	0
49	1170	DEAF SMITH	3747	605	865339	603086	3660	253	3407	1967	288	1679	1023	26303	10141	0	5307	0
49	1190	DELTA	15887	2097	127772	513994	1523	84	1439	4522	117	4405	11838	54	2669	0	84860	0
49	1210	DENTON	35355	4255	509632	1590066	8466	373	8093	10275	536	9739	38566	32219	52226	0	158897	0
49	1230	DE WITT	27971	4007	490431	1253258	6833	408	6425	9352	253	9099	43207	56	0	0	163878	1
49	1250	DICKENS	5876	967	513239	511376	2940	156	2784	2770	171	2599	1453	723	65	0	96575	0
49	1270	DIMMIT	5296	297	75112	435480	415	49	366	1064	11	1053	2235	0	0	0	4707	0
49	1290	DONLEY	8035	886	275989	430384	2689	127	2562	2417	102	2315	5284	5114	835	0	44366	0
49	1310	DUVAL	8251	1247	163496	268581	2584	159	2425	3488	79	3409	5290	0	0	0	53567	0
49	1330	EASTLAND	58505	2012	355174	487291	4122	246	3876	2924	141	2783	18843	1895	8142	0	51566	0
49	1350	ECTOR	760	107	615767	43620	724	63	661	148	15	133	145	0	0	0	1415	0
49	1370	EDWARDS	2283	310	1219816	92772	2914	200	2714	419	2	417	566	7	0	0	0	0
49	1390	ELLIS	55700	5982	506027	2037323	3487	118	3369	17048	219	16829	46677	1853	17030	0	347057	373
49	1410	EL PASO	101877	1035	274857	589942	2345	69	2276	1370	12	1358	383	42	2	0	35303	70
49	1430	ERATH	28385	3215	514270	952623	6794	483	6311	5585	695	4890	36382	1781	12433	0	93728	0
49	1450	FALLS	36217	5720	371248	1210884	4975	195	4780	13183	292	12891	43197	361	6871	0	217492	116
49	1470	FANNIN	48186	6294	432985	1417279	5694	154	5540	15433	364	15069	68996	2757	17702	0	230438	0
49	1490	FAYETTE	29965	4796	455960	1562438	9689	337	9352	8941	245	8696	54095	131	14	0	116948	56
49	1510	FISHER	11009	2002	397939	870096	4064	195	3869	4503	171	4332	869	644	506	0	144917	0
49	1530	FLOYD	9758	1485	470518	1030227	6168	533	5635	4870	545	4325	1646	97546	9171	0	74909	0
49	1550	FOARD	4747	874	358035	603695	3747	297	3450	2912	271	2641	1760	33434	4513	0	39315	0
49	1570	FORT BEND	22931	3659	354420	1114569	6362	330	6032	10259	85	10174	34679	49	0	725	102909	1644
49	1590	FRANKLIN	9304	1782	131570	172980	2138	70	2068	2232	80	2152	13883	36	303	0	36917	112
49	1610	FREESTONE	23264	2910	266778	416195	3252	163	3089	5120	69	5051	26932	47	298	0	91873	8
49	1630	FRIO	9296	1683	394550	298627	1404	91	1313	4228	11	4217	22494	54	30	0	73333	0
49	1650	GAINES	1018	436	645534	213846	2575	251	2324	1422	175	1247	5375	0	27	0	12608	0
49	1670	GALVESTON	53150	771	78433	270594	1933	222	1711	736	32	704	778	0	0	325	566	0
49	1690	GARZA	4253	617	311844	336920	2111	154	1957	1808	150	1658	440	316	170	0	49561	0
49	1710	GILLESPIE	10015	1600	612783	746703	5853	414	5439	2249	186	2063	18925	1852	9306	0	49358	0
49	1730	GLASSCOCK	555	133	533693	74195	1535	235	1300	562	127	435	0	0	0	0	4635	0
49	1750	GOLIAD	9348	2176	260943	649313	3037	139	2898	5361	112	5249	18564	1	0	0	72013	1
49	1770	GONZALES	28438	4822	476249	956925	6174	305	5869	10061	261	9800	43573	0	18	0	151392	1
49	1790	GRAY	4663	608	419314	864085	3681	336	3345	2162	269	1893	4947	74822	7210	0	10180	0
49	1810	GRAYSON	74165	5501	495448	1703321	7128	305	6823	13980	631	13349	56317	16121	49784	0	210345	0
49	1830	GREGG	16767	1776	110978	214795	1113	53	1060	2237	31	2206	11553	79	13	0	42452	45
